hex,lat,lon,n_focos,riesgo_alto,proba_oof,elevacion,temp_media,precip_anual,viento_medio,humedad_relativa,dist_asentamiento_km,dist_ruta_km,cobertura_veg
85cfa00ffffffff,-50.718,-69.708,10.0,0,0.023015853,297.0,6.93,390.55,6.88,72.3,99.313,15.963,pastizal
85cfa033fffffff,-50.764,-70.077,6.0,0,0.051385716,234.0,6.06,328.5,6.61,70.02,111.401,39.858,pastizal
85cfa057fffffff,-50.82,-69.299,10.0,0,0.1617999,136.0,7.08,324.85,6.73,69.99,88.472,14.844,pastizal
85cfa077fffffff,-50.568,-69.75,15.0,0,0.20974226,336.0,7.08,324.85,6.73,69.99,88.192,26.648,pastizal
85cfa08bfffffff,-51.166,-69.582,1.0,0,0.110828124,20.0,6.27,405.15,6.53,74.57,55.39,4.167,pastizal
85cfa09bfffffff,-51.315,-69.539,7.0,0,0.051231097,105.0,6.27,405.15,6.53,74.57,39.334,0.417,pastizal
85cfa0a3fffffff,-51.011,-70.201,3.0,0,0.020968767,240.0,6.28,361.35,6.63,71.69,94.945,40.276,matorral
85cfa0abfffffff,-50.913,-70.036,2.0,0,0.03925678,260.0,6.28,361.35,6.63,71.69,95.862,33.953,matorral
85cfa0b3fffffff,-51.161,-70.16,5.0,0,0.03924568,184.0,6.28,361.35,6.63,71.69,81.611,43.784,matorral
85cfa0b7fffffff,-51.109,-70.367,2.0,0,0.029666394,187.0,6.28,361.35,6.63,71.69,96.682,29.782,pastizal
85cfa0c3fffffff,-51.118,-69.213,4.0,0,0.018052394,117.0,6.93,390.55,6.88,72.3,55.19,21.842,pastizal
85cfa103fffffff,-50.496,-71.101,21.0,0,0.06693288,496.0,4.7,317.55,6.58,72.65,83.956,21.611,matorral
85cfa107fffffff,-50.441,-71.306,23.0,0,0.04063458,612.0,4.7,317.55,6.58,72.65,68.578,11.317,pastizal
85cfa10bfffffff,-50.4,-70.935,1.0,0,0.082368694,495.0,4.7,317.55,6.58,72.65,94.361,37.506,matorral
85cfa10ffffffff,-50.345,-71.139,19.0,0,0.07895227,641.0,4.7,317.55,6.58,72.65,79.599,26.248,pastizal
85cfa113fffffff,-50.647,-71.064,13.0,0,0.07821858,423.0,4.7,317.55,6.58,72.65,91.132,12.95,matorral
85cfa117fffffff,-50.592,-71.269,183.0,1,0.0028615545,472.0,4.7,317.55,6.58,72.65,75.352,5.655,pastizal
85cfa11bfffffff,-50.551,-70.897,18.0,0,0.09828158,420.0,4.7,317.55,6.58,72.65,99.434,28.944,matorral
85cfa143fffffff,-50.357,-70.565,1.0,0,0.038724177,421.0,5.55,343.1,6.36,71.15,105.446,60.525,matorral
85cfa147fffffff,-50.303,-70.769,2.0,0,0.04626653,490.0,5.55,343.1,6.36,71.15,92.241,52.523,pastizal
85cfa14ffffffff,-50.207,-70.604,7.0,0,0.0051006265,115.0,5.55,343.1,6.36,71.15,90.77,66.507,suelo_desnudo
85cfa153fffffff,-50.508,-70.526,29.0,0,0.049390703,361.0,5.55,343.1,6.36,71.15,120.722,52.948,matorral
85cfa157fffffff,-50.454,-70.73,7.0,0,0.014547099,402.0,5.55,343.1,6.36,71.15,108.101,44.838,matorral
85cfa163fffffff,-50.098,-71.01,6.0,0,0.01647145,630.0,4.33,321.2,6.7,73.16,63.775,45.33,pastizal
85cfa16bfffffff,-50.002,-70.845,1.0,0,0.007898543,670.0,4.33,321.2,6.7,73.16,62.316,56.627,pastizal
85cfa17bfffffff,-50.153,-70.807,5.0,0,0.076277755,411.0,4.33,321.2,6.7,73.16,76.86,54.777,pastizal
85cfa183fffffff,-50.895,-71.195,5.0,0,0.08213959,372.0,5.07,375.95,6.72,74.6,96.784,7.862,pastizal
85cfa187fffffff,-50.84,-71.401,5.0,0,0.011924462,336.0,5.07,375.95,6.72,74.6,81.69,16.709,pastizal
85cfa193fffffff,-51.046,-71.157,1.0,0,0.20156331,300.0,5.07,375.95,6.72,74.6,95.037,3.513,pastizal
85cfa1a3fffffff,-50.633,-71.644,3.0,0,0.013474848,785.0,2.77,441.65,6.39,78.42,53.869,17.077,pastizal
85cfa1affffffff,-50.482,-71.68,1.0,0,0.038447652,768.0,2.77,441.65,6.39,78.42,43.717,13.491,pastizal
85cfa1b3fffffff,-50.785,-71.608,6.0,0,0.010765655,515.0,2.77,441.65,6.39,78.42,66.893,24.637,pastizal
85cfa1b7fffffff,-50.729,-71.815,4.0,0,0.008223052,999.0,2.77,441.65,6.39,78.42,52.673,32.402,pastizal
85cfa1bbfffffff,-50.689,-71.438,3.0,0,0.018968362,512.0,2.77,441.65,6.39,78.42,69.419,8.963,matorral
85cfa1c3fffffff,-50.755,-70.653,133.0,0,0.11002539,320.0,5.77,361.35,6.55,72.73,122.601,30.469,matorral
85cfa1c7fffffff,-50.701,-70.858,33.0,0,0.025218485,347.0,5.77,361.35,6.55,72.73,106.882,22.252,matorral
85cfa1cbfffffff,-50.658,-70.487,18.0,0,0.15599546,340.0,5.77,361.35,6.55,72.73,130.502,45.239,pastizal
85cfa1cffffffff,-50.605,-70.692,5.0,0,0.02142817,355.0,5.77,361.35,6.55,72.73,114.959,37.498,matorral
85cfa1d7fffffff,-50.852,-70.82,142.0,0,0.037326306,319.0,5.77,361.35,6.55,72.73,116.351,17.205,matorral
85cfa1dbfffffff,-50.808,-70.447,14.0,0,0.041367944,325.0,5.77,361.35,6.55,72.73,123.255,33.723,pastizal
85cfa20ffffffff,-50.032,-68.593,2.0,0,0.15988564,115.0,8.12,310.25,6.26,65.51,5.072,0.258,pastizal
85cfa223fffffff,-49.931,-68.993,5.0,0,0.0068840054,116.0,8.12,310.25,6.26,65.51,7.797,1.965,otro_0
85cfa24bfffffff,-49.935,-67.885,1.0,0,0.090703785,69.0,8.47,335.8,6.62,68.09,46.539,38.805,pastizal
85cfa24ffffffff,-49.886,-68.084,1.0,0,0.06839366,57.0,8.47,335.8,6.62,68.09,34.54,25.615,pastizal
85cfa257fffffff,-50.132,-68.192,6.0,0,0.051952835,0.0,8.47,335.8,6.62,68.09,26.85,15.79,agua
85cfa26bfffffff,-49.689,-68.327,2.0,0,0.13109462,100.0,8.12,310.25,6.26,65.51,38.902,2.457,pastizal
85cfa2a7fffffff,-50.275,-69.267,1.0,0,0.022091877,360.0,7.08,324.85,6.73,69.99,41.073,6.505,matorral
85cfa323fffffff,-49.563,-70.395,1.0,0,0.030548057,134.0,6.74,273.75,6.5,65.52,76.122,5.28,suelo_desnudo
85cfa32bfffffff,-49.467,-70.234,7.0,0,0.12751609,192.0,6.74,273.75,6.5,65.52,79.824,4.585,pastizal
85cfa337fffffff,-49.659,-70.556,2.0,0,0.0035506426,314.0,6.74,273.75,6.5,65.52,64.607,16.26,suelo_desnudo
85cfa34bfffffff,-49.582,-69.278,2.0,0,0.036377177,57.0,8.3,288.35,6.31,62.47,51.131,9.21,suelo_desnudo
85cfa353fffffff,-49.828,-69.394,1.0,0,0.04496422,70.0,8.3,288.35,6.31,62.47,38.461,17.941,suelo_desnudo
85cfa36bfffffff,-49.328,-69.716,6.0,0,0.071425006,130.0,7.72,266.45,6.33,63.27,75.286,22.243,pastizal
85cfa36ffffffff,-49.275,-69.915,28.0,0,0.04839052,227.0,7.72,266.45,6.33,63.27,63.388,27.541,pastizal
85cfa37bfffffff,-49.478,-69.676,1.0,0,0.02201441,120.0,7.72,266.45,6.33,63.27,78.278,7.13,suelo_desnudo
85cfa3a3fffffff,-49.96,-70.479,1.0,0,0.007031171,564.0,5.72,288.35,6.47,68.8,80.419,49.423,pastizal
85cfa3b3fffffff,-50.11,-70.44,1.0,0,0.012660741,369.0,5.72,288.35,6.47,68.8,92.065,66.123,pastizal
85cfa3cffffffff,-49.926,-69.553,4.0,0,0.07177456,219.0,7.26,313.9,6.23,66.29,46.209,33.302,pastizal
85cfa403fffffff,-51.912,-69.366,7.0,0,0.109842725,130.0,6.25,434.35,6.7,77.92,32.452,5.746,pastizal
85cfa41bfffffff,-51.961,-69.156,1.0,0,0.027077448,68.0,6.25,434.35,6.7,77.92,35.68,20.207,pastizal
85cfa443fffffff,-51.762,-68.828,1.0,0,0.06306483,0.0,6.69,452.6,7.16,78.92,28.485,18.475,agua
85cfa473fffffff,-51.664,-69.245,87.0,0,0.059017517,17.0,6.81,408.8,6.69,74.99,4.451,0.28,pastizal
85cfa47bfffffff,-51.564,-69.081,3.0,0,0.20609295,38.0,6.81,408.8,6.69,74.99,10.963,6.885,pastizal
85cfa487fffffff,-52.259,-69.656,29.0,0,0.029171508,218.0,6.24,452.6,7.19,80.55,75.911,16.131,pastizal
85cfa48bfffffff,-52.21,-69.278,1.0,0,0.129556,53.0,6.24,452.6,7.19,80.55,63.521,18.245,pastizal
85cfa48ffffffff,-52.16,-69.489,5.0,0,0.014285285,162.0,6.24,452.6,7.19,80.55,61.287,2.972,pastizal
85cfa497fffffff,-52.409,-69.613,1.0,0,0.18110296,10.0,6.24,452.6,7.19,80.55,90.203,30.412,pastizal
85cfa4b3fffffff,-52.209,-69.868,37.0,0,0.053216666,161.0,5.81,441.65,6.69,78.95,78.137,25.053,pastizal
85cfa4bbfffffff,-52.11,-69.7,5.0,0,0.009157301,189.0,5.81,441.65,6.69,78.95,62.674,11.506,pastizal
85cfa4c3fffffff,-52.159,-68.901,87.0,0,0.024131866,66.0,6.69,452.6,7.16,78.92,60.928,42.377,pastizal
85cfa4d3fffffff,-52.307,-68.856,3.0,0,0.07242337,31.0,6.69,452.6,7.16,78.92,77.585,49.077,pastizal
85cfa4d7fffffff,-52.258,-69.067,4.0,0,0.016808659,0.0,6.69,452.6,7.16,78.92,69.212,33.672,agua
85cfa507fffffff,-51.499,-71.042,3.0,0,0.028894594,269.0,5.77,397.85,6.72,75.94,82.098,48.518,pastizal
85cfa50bfffffff,-51.454,-70.663,1.0,0,0.045600954,190.0,5.77,397.85,6.72,75.94,100.198,44.112,matorral
85cfa50ffffffff,-51.401,-70.872,18.0,0,0.06639692,229.0,5.77,397.85,6.72,75.94,95.645,38.07,pastizal
85cfa527fffffff,-51.239,-71.498,1.0,0,0.01900604,463.0,4.57,470.85,6.96,80.62,62.929,20.116,pastizal
85cfa52bfffffff,-51.197,-71.119,1.0,0,0.061924603,315.0,4.57,470.85,6.96,80.62,87.685,18.683,matorral
85cfa547fffffff,-51.357,-70.495,13.0,0,0.04736825,179.0,6.27,405.15,6.53,74.57,91.689,41.14,pastizal
85cfa567fffffff,-51.1,-70.949,5.0,0,0.06909423,299.0,5.77,361.35,6.55,72.73,103.411,4.48,matorral
85cfa56ffffffff,-51.003,-70.781,20.0,0,0.015304149,177.0,5.77,361.35,6.55,72.73,119.192,1.78,pastizal
85cfa573fffffff,-51.304,-70.703,11.0,0,0.04767089,217.0,5.77,361.35,6.55,72.73,107.359,30.049,pastizal
85cfa577fffffff,-51.251,-70.911,4.0,0,0.044085197,258.0,5.77,361.35,6.55,72.73,98.142,21.125,pastizal
85cfa57bfffffff,-51.206,-70.535,16.0,0,0.020646702,169.0,5.77,361.35,6.55,72.73,100.944,25.693,pastizal
85cfa5a3fffffff,-51.693,-71.386,19.0,0,0.018345192,355.0,4.57,470.85,6.96,80.62,58.856,23.685,pastizal
85cfa807fffffff,-48.974,-72.96,3.0,0,0.0071427017,1402.0,3.29,412.45,6.51,77.65,40.184,109.906,suelo_desnudo
85cfa80ffffffff,-48.88,-72.792,5.0,0,0.007679489,809.0,3.29,412.45,6.51,77.65,50.613,108.179,pastizal
85cfa81bfffffff,-49.092,-72.56,4.0,0,0.0025255326,640.0,3.29,412.45,6.51,77.65,35.593,81.776,suelo_desnudo
85cfa82bfffffff,-48.668,-73.022,10.0,0,0.016923312,1045.0,-1.18,1197.2,6.85,91.12,74.519,135.012,pastizal
85cfa833fffffff,-48.913,-73.16,4.0,0,0.011308363,443.0,-1.18,1197.2,6.85,91.12,50.66,124.731,nieve_hielo
85cfa83bfffffff,-48.821,-72.991,8.0,0,0.0062424424,252.0,-1.18,1197.2,6.85,91.12,57.351,124.222,agua
85cfa843fffffff,-48.905,-72.227,1.0,0,0.03503684,663.0,3.29,412.45,6.51,77.65,67.514,71.787,pastizal
85cfa847fffffff,-48.847,-72.426,9.0,0,0.010681486,286.0,3.29,412.45,6.51,77.65,63.518,87.777,suelo_desnudo
85cfa853fffffff,-49.057,-72.193,15.0,0,0.0063034026,359.0,3.29,412.45,6.51,77.65,58.934,60.349,pastizal
85cfa857fffffff,-48.999,-72.393,10.0,0,0.016733278,252.0,3.29,412.45,6.51,77.65,51.543,76.231,agua
85cfa863fffffff,-48.635,-72.656,3.0,0,0.035724826,991.0,1.69,777.45,6.15,86.56,79.267,114.229,pastizal
85cfa867fffffff,-48.575,-72.854,87.0,0,0.006597461,1298.0,1.69,777.45,6.15,86.56,84.172,128.189,agua
85cfa873fffffff,-48.787,-72.624,5.0,0,0.0044091335,1508.0,1.69,777.45,6.15,86.56,63.435,103.434,agua
85cfa877fffffff,-48.728,-72.823,31.0,0,0.026860798,481.0,1.69,777.45,6.15,86.56,67.299,119.17,pastizal
85cfa87bfffffff,-48.694,-72.458,15.0,0,0.00940958,855.0,1.69,777.45,6.15,86.56,77.451,98.397,bosque
85cfa883fffffff,-49.432,-72.866,5.0,0,0.015007549,252.0,-0.33,1708.2,7.21,86.56,11.063,71.87,agua
85cfa88bfffffff,-49.339,-72.697,1.0,0,0.0056787324,1123.0,-0.33,1708.2,7.21,86.56,13.706,67.68,suelo_desnudo
85cfa88ffffffff,-49.279,-72.898,1.0,0,0.00818609,535.0,-0.33,1708.2,7.21,86.56,5.851,83.327,pastizal
85cfa897fffffff,-49.526,-73.037,2.0,0,0.016528968,531.0,-0.33,1708.2,7.21,86.56,24.052,77.561,agua
85cfa8cbfffffff,-49.209,-72.16,5.0,0,0.017181935,314.0,3.54,401.5,6.59,73.95,54.528,50.988,pastizal
85cfaa03fffffff,-48.379,-71.605,36.0,0,0.016235406,1189.0,1.32,602.25,7.68,84.17,107.528,34.073,pastizal
85cfaa07fffffff,-48.321,-71.801,25.0,0,0.03971653,704.0,1.32,602.25,7.68,84.17,117.37,45.573,pastizal
85cfaa0bfffffff,-48.285,-71.444,10.0,0,0.03360861,737.0,1.32,602.25,7.68,84.17,101.17,18.907,suelo_desnudo
85cfaa0ffffffff,-48.227,-71.639,1.0,0,0.0060682404,858.0,1.32,602.25,7.68,84.17,102.112,32.414,pastizal
85cfaa17fffffff,-48.472,-71.767,1.0,0,0.017491536,1076.0,1.32,602.25,7.68,84.17,115.45,49.695,pastizal
85cfaa33fffffff,-48.262,-71.997,1.0,0,0.0061873635,1122.0,2.17,434.35,6.85,80.46,121.214,59.134,otro_0
85cfaa3bfffffff,-48.169,-71.835,15.0,0,0.020195672,788.0,2.17,434.35,6.85,80.46,105.469,47.3,pastizal
85cfaa43fffffff,-48.248,-71.088,2.0,0,0.0057187225,834.0,3.95,310.25,7.09,74.12,82.578,2.852,pastizal
85cfaa47fffffff,-48.191,-71.283,2.0,0,0.011099154,632.0,3.95,310.25,7.09,74.12,87.247,6.367,pastizal
85cfaa4ffffffff,-48.098,-71.124,1.0,0,0.045870636,604.0,3.95,310.25,7.09,74.12,74.12,2.474,pastizal
85cfaa53fffffff,-48.399,-71.052,2.0,0,0.0058245608,801.0,3.95,310.25,7.09,74.12,70.14,11.564,pastizal
85cfaa57fffffff,-48.342,-71.248,2.0,0,0.006529672,911.0,3.95,310.25,7.09,74.12,85.776,11.441,pastizal
85cfaa5bfffffff,-48.305,-70.893,11.0,0,0.021127159,542.0,3.95,310.25,7.09,74.12,67.793,2.266,pastizal
85cfaa63fffffff,-47.983,-71.513,44.0,0,0.0052142236,1085.0,3.95,310.25,7.09,74.12,74.28,33.593,otro_0
85cfaa67fffffff,-47.925,-71.708,17.0,0,0.0059736245,1606.0,3.95,310.25,7.09,74.12,79.283,49.087,pastizal
85cfaa6bfffffff,-47.889,-71.353,41.0,0,0.002646611,994.0,3.95,310.25,7.09,74.12,58.944,29.798,pastizal
85cfaa6ffffffff,-47.831,-71.547,3.0,0,0.008159227,1083.0,3.95,310.25,7.09,74.12,63.452,45.383,pastizal
85cfaa7bfffffff,-48.04,-71.318,1.0,0,0.025858998,764.0,3.95,310.25,7.09,74.12,72.49,18.018,pastizal
85cfaa9bfffffff,-48.833,-71.501,6.0,0,0.026039157,735.0,2.92,397.85,7.97,76.87,85.282,35.515,pastizal
85cfaaa7fffffff,-48.449,-72.325,1.0,0,0.005362566,1722.0,1.32,602.25,7.68,84.17,106.407,86.697,nieve_hielo
85cfaaaffffffff,-48.356,-72.161,19.0,0,0.014417458,524.0,1.32,602.25,7.68,84.17,120.837,72.466,bosque
85cfaac3fffffff,-48.644,-71.177,2.0,0,0.011411441,899.0,3.62,310.25,8.42,74.36,68.62,30.965,pastizal
85cfaad3fffffff,-48.795,-71.141,41.0,0,0.00942008,524.0,3.62,310.25,8.42,74.36,65.198,15.066,pastizal
85cfaad7fffffff,-48.739,-71.338,4.0,0,0.040467177,755.0,3.62,310.25,8.42,74.36,79.534,29.908,pastizal
85cfaadbfffffff,-48.701,-70.98,7.0,0,0.022217056,798.0,3.62,310.25,8.42,74.36,53.387,19.396,pastizal
85cfab33fffffff,-47.841,-73.368,5.0,0,0.006541929,1096.0,2.33,795.7,3.53,86.25,169.591,166.781,bosque
85cfab37fffffff,-47.779,-73.564,1.0,0,0.104339816,0.0,2.33,795.7,3.53,86.25,179.834,182.741,agua
85cfab6ffffffff,-47.414,-72.904,518.0,1,0.056975935,263.0,2.33,795.7,3.53,86.25,136.392,143.252,pastizal
85cfabcbfffffff,-48.144,-72.39,1.0,0,0.037247106,845.0,1.6,1065.8,4.75,87.62,134.406,88.65,bosque
85cfabdbfffffff,-48.297,-72.357,2.0,0,0.09488754,823.0,1.6,1065.8,4.75,87.62,121.437,86.06,bosque
85cfac1bfffffff,-50.159,-72.329,25.0,0,0.084760055,342.0,3.84,551.15,5.61,75.42,20.413,17.032,pastizal
85cfac37fffffff,-49.926,-73.146,11.0,0,0.03385719,252.0,0.46,1332.25,6.29,85.69,68.52,71.43,pastizal
85cfac67fffffff,-49.644,-72.632,1.0,0,0.027353315,252.0,3.54,401.5,6.59,73.95,39.115,45.438,agua
85cfac77fffffff,-49.797,-72.6,7.0,0,0.01162497,762.0,3.54,401.5,6.59,73.95,55.525,39.164,pastizal
85cfac83fffffff,-50.502,-72.64,3.0,0,0.095136,491.0,1.33,770.15,5.79,84.79,31.918,58.189,pastizal
85cfacc3fffffff,-50.369,-72.091,1.0,0,0.020093493,753.0,2.77,441.65,6.39,78.42,12.164,17.603,pastizal
85cfacc7fffffff,-50.312,-72.296,9.0,0,0.025650369,180.0,2.77,441.65,6.39,78.42,3.802,26.181,pastizal
85cfae07fffffff,-49.382,-71.559,1.0,0,0.0312518,580.0,5.97,277.4,6.91,67.05,25.52,3.788,pastizal
85cfae0ffffffff,-49.287,-71.394,34.0,0,0.012221261,607.0,5.97,277.4,6.91,67.05,34.879,2.446,pastizal
85cfae13fffffff,-49.589,-71.323,2.0,0,0.0048133763,226.0,5.97,277.4,6.91,67.05,8.899,2.279,suelo_desnudo
85cfae17fffffff,-49.533,-71.524,2.0,0,0.0020265402,242.0,5.97,277.4,6.91,67.05,9.238,3.472,suelo_desnudo
85cfae23fffffff,-49.173,-71.794,6.0,0,0.005410086,983.0,2.92,397.85,7.97,76.87,53.721,29.037,suelo_desnudo
85cfae27fffffff,-49.115,-71.994,5.0,0,0.012601048,827.0,2.92,397.85,7.97,76.87,66.955,44.578,pastizal
85cfae33fffffff,-49.325,-71.759,3.0,0,0.028193133,361.0,2.92,397.85,7.97,76.87,38.067,19.312,suelo_desnudo
85cfae37fffffff,-49.267,-71.96,5.0,0,0.014184936,269.0,2.92,397.85,7.97,76.87,52.49,35.177,suelo_desnudo
85cfae4bfffffff,-49.208,-70.671,2.0,0,0.0033463817,326.0,6.74,273.75,6.5,65.52,59.512,30.039,suelo_desnudo
85cfae67fffffff,-48.984,-71.466,9.0,0,0.0038080616,555.0,5.23,284.7,8.06,68.5,68.368,22.163,suelo_desnudo
85cfae6bfffffff,-48.946,-71.105,1.0,0,0.020468358,285.0,5.23,284.7,8.06,68.5,66.11,5.146,suelo_desnudo
85cfae77fffffff,-49.135,-71.43,1.0,0,0.007470226,874.0,5.23,284.7,8.06,68.5,51.529,8.494,pastizal
85cfae83fffffff,-49.836,-71.452,6.0,0,0.006325088,736.0,4.33,321.2,6.7,73.16,26.391,22.973,pastizal
85cfae8bfffffff,-49.741,-71.286,6.0,0,0.07020331,434.0,4.33,321.2,6.7,73.16,19.503,18.421,pastizal
85cfaea3fffffff,-49.571,-71.891,17.0,0,0.061713353,831.0,4.88,324.85,6.32,70.75,32.403,14.303,pastizal
85cfaeabfffffff,-49.476,-71.725,5.0,0,0.055532083,387.0,4.88,324.85,6.32,70.75,24.383,12.732,pastizal
85cfaeaffffffff,-49.419,-71.926,1.0,0,0.04595569,972.0,4.88,324.85,6.32,70.75,40.135,27.525,pastizal
85cfaebbfffffff,-49.628,-71.69,8.0,0,0.14228247,352.0,4.88,324.85,6.32,70.75,17.951,3.668,suelo_desnudo
85cfaec7fffffff,-49.645,-71.121,1.0,0,0.0033475186,344.0,6.74,273.75,6.5,65.52,23.949,14.746,suelo_desnudo
85cfaecffffffff,-49.55,-70.958,8.0,0,0.0074378857,182.0,6.74,273.75,6.5,65.52,35.684,5.853,suelo_desnudo
85cfaed7fffffff,-49.796,-71.085,1.0,0,0.0049877665,497.0,6.74,273.75,6.5,65.52,34.055,30.841,suelo_desnudo
85cfb107fffffff,-49.444,-67.674,1.0,0,0.02133047,0.0,8.81,372.3,7.05,71.02,14.951,13.546,agua
85cfb123fffffff,-49.248,-67.916,1.0,0,0.073798284,223.0,8.49,288.35,6.67,62.53,14.424,9.953,pastizal
85cfb13bfffffff,-49.297,-67.72,19.0,0,0.276055,0.0,8.49,288.35,6.67,62.53,1.474,4.548,pastizal
85cfb16ffffffff,-48.955,-67.467,1.0,0,0.06496078,0.0,9.04,324.85,6.88,67.5,43.653,12.148,agua
85cfb187fffffff,-49.836,-67.732,1.0,0,0.022475341,0.0,8.56,445.3,7.3,74.86,58.265,37.825,agua
85cfb1abfffffff,-49.542,-67.824,1.0,0,0.058861002,20.0,8.65,302.95,6.66,64.2,26.524,10.411,pastizal
85cfb1bbfffffff,-49.689,-67.779,2.0,0,0.044374023,74.0,8.65,302.95,6.66,64.2,42.14,23.208,pastizal
85df4193fffffff,-54.311,-67.55,1.0,0,0.024192318,202.0,5.39,660.65,6.95,83.93,30.405,20.055,bosque
85df41b3fffffff,-53.936,-67.526,7.0,0,0.025954911,9.0,5.39,660.65,6.95,83.93,17.358,0.844,pastizal
85df41b7fffffff,-53.804,-67.602,11.0,0,0.022546886,0.0,5.39,660.65,6.95,83.93,4.165,9.052,agua
85df41c3fffffff,-54.378,-66.783,6.0,0,0.10239487,64.0,4.28,635.1,6.52,84.63,30.532,6.552,bosque
85df41d3fffffff,-54.489,-66.96,1.0,0,0.014793127,139.0,4.28,635.1,6.52,84.63,15.393,14.45,bosque
85df41dbfffffff,-54.511,-66.702,3.0,0,0.06185479,165.0,4.28,635.1,6.52,84.63,31.933,13.203,bosque
85df4507fffffff,-54.639,-68.088,5.0,0,0.007703662,732.0,3.52,708.1,6.74,85.48,22.64,8.318,suelo_desnudo
85df450ffffffff,-54.663,-67.831,1.0,0,0.010797084,530.0,3.52,708.1,6.74,85.48,34.036,2.161,bosque
85df4517fffffff,-54.748,-68.269,1.0,0,0.017389167,682.0,3.52,708.1,6.74,85.48,6.132,4.432,pastizal
85df4523fffffff,-54.396,-67.983,69.0,0,0.03784118,135.0,2.87,624.15,6.12,86.23,49.473,29.191,pastizal
85df452bfffffff,-54.42,-67.728,1461.0,1,0.04636647,43.0,2.87,624.15,6.12,86.23,34.847,19.966,agua
85df4537fffffff,-54.372,-68.237,2.0,0,0.049208302,279.0,2.87,624.15,6.12,86.23,47.823,39.166,bosque
85df4567fffffff,-54.444,-67.472,49.0,0,0.06847667,137.0,3.52,646.05,6.34,85.4,18.139,15.677,bosque
85df456ffffffff,-54.467,-67.216,58.0,0,0.017803296,111.0,3.52,646.05,6.34,85.4,3.468,0.798,bosque
85df4577fffffff,-54.554,-67.651,35.0,0,0.27894625,28.0,3.52,646.05,6.34,85.4,29.405,4.746,agua
85df457bfffffff,-54.711,-67.316,1.0,0,0.0059447484,570.0,3.52,646.05,6.34,85.4,23.476,11.829,pastizal
85df45abfffffff,-54.614,-68.344,11.0,0,0.034280896,487.0,1.74,737.3,6.01,88.68,20.703,16.731,bosque
85df4c03fffffff,-53.085,-67.311,4.0,0,0.5508233,0.0,6.9,540.2,8.64,82.38,79.169,68.956,otro_0
85df4c23fffffff,-52.718,-67.291,1.0,0,0.38867027,,7.13,558.45,8.66,82.13,118.424,77.977,otro_0
85df4c8bfffffff,-53.302,-67.653,12.0,0,0.013028158,0.0,5.94,503.7,7.35,82.37,49.634,35.754,otro_0
85df4c93fffffff,-53.386,-68.073,56.0,0,0.027098244,0.0,5.94,503.7,7.35,82.37,44.725,8.819,agua
85df4c97fffffff,-53.255,-68.145,15.0,0,0.0052704057,0.0,5.94,503.7,7.35,82.37,59.943,16.514,agua
85df4d83fffffff,-52.369,-68.396,169.0,1,0.41434073,1.0,6.99,485.45,8.39,81.47,97.727,58.932,agua
85df4d9bfffffff,-52.498,-68.327,157.0,1,0.8786623,0.0,6.99,485.45,8.39,81.47,112.335,44.899,agua
85df6807fffffff,-53.505,-70.301,1.0,0,0.0026626394,0.0,5.34,777.45,7.4,84.92,170.716,114.956,agua
85df6823fffffff,-53.256,-70.169,3.0,0,0.05616386,215.0,5.34,777.45,7.4,84.92,169.242,104.816,pastizal
85df682bfffffff,-53.305,-69.952,22.0,0,0.04309961,311.0,5.34,777.45,7.4,84.92,153.699,90.007,pastizal
85df6833fffffff,-53.355,-70.344,20.0,0,0.20056222,79.0,5.34,777.45,7.4,84.92,177.101,116.201,pastizal
85df683bfffffff,-53.405,-70.126,10.0,0,0.007081707,308.0,5.34,777.45,7.4,84.92,161.621,101.962,pastizal
85df6847fffffff,-53.71,-69.767,112.0,0,0.28288186,137.0,4.71,923.45,6.68,86.13,132.487,83.14,pastizal
85df684ffffffff,-53.737,-69.521,7.0,0,0.08207647,243.0,4.71,923.45,6.68,86.13,115.977,67.034,pastizal
85df6857fffffff,-53.815,-69.948,125.0,0,0.022032429,435.0,4.71,923.45,6.68,86.13,144.044,90.829,bosque
85df6887fffffff,-53.654,-70.875,10.0,0,0.010851606,0.0,4.97,985.5,6.91,86.0,206.229,154.783,agua
85df68affffffff,-53.305,-70.562,7.0,0,0.049700618,0.0,5.96,576.7,7.68,82.87,192.628,130.774,agua
85df68b7fffffff,-53.353,-70.957,1.0,0,0.024928955,0.0,5.96,576.7,7.68,82.87,214.878,152.462,agua
85df690ffffffff,-52.506,-70.38,10.0,0,0.17474182,127.0,5.45,489.1,7.15,81.49,125.462,71.002,pastizal
85df6917fffffff,-52.554,-70.766,4.0,0,0.38072526,77.0,5.45,489.1,7.15,81.49,146.953,67.771,pastizal
85df6943fffffff,-52.857,-70.081,114.0,0,0.111890204,19.0,6.0,587.65,7.25,82.49,148.34,88.279,pastizal
85df694bfffffff,-52.907,-69.866,29.0,0,0.01868553,34.0,6.0,587.65,7.25,82.49,148.183,88.335,pastizal
85df695bfffffff,-53.006,-70.038,20.0,0,0.035580702,75.0,6.0,587.65,7.25,82.49,162.556,100.869,pastizal
85df6963fffffff,-52.458,-69.995,2.0,0,0.066679806,158.0,5.75,492.75,7.1,81.19,106.309,47.93,pastizal
85df6967fffffff,-52.308,-70.038,3.0,0,0.07445367,234.0,5.75,492.75,7.1,81.19,93.798,40.036,pastizal
